STR,RES,import,dom,kuro,mark1,mark2,iprice,dprice,kprice
7502,0,1,0,0,0,0,228,0,0
7502,1,0,1,0,0,0,0,162,0
7502,0,0,0,1,0,0,0,0,458
7502,0,0,0,0,0,0,0,0,0
7503,0,1,0,0,0,0,228,0,0
7503,1,0,1,0,0,0,0,264,0
7503,0,0,0,1,0,1,0,0,420
7503,0,0,0,0,0,0,0,0,0
7504,0,1,0,0,0,0,124,0,0
7504,1,0,1,0,0,0,0,128,0
7504,0,0,0,1,0,1,0,0,306
7504,0,0,0,0,0,0,0,0,0
7505,0,1,0,0,0,0,150,0,0
7505,1,0,1,0,0,0,0,162,0
7505,0,0,0,1,1,0,0,0,382
7505,0,0,0,0,0,0,0,0,0
7506,0,1,0,0,0,0,98,0,0
7506,1,0,1,0,0,0,0,298,0
7506,0,0,0,1,0,1,0,0,268
7506,0,0,0,0,0,0,0,0,0
7507,0,1,0,0,0,0,124,0,0
7507,1,0,1,0,0,0,0,298,0
7507,0,0,0,1,1,0,0,0,344
7507,0,0,0,0,0,0,0,0,0
7508,0,1,0,0,0,0,176,0,0
7508,1,0,1,0,0,0,0,128,0
7508,0,0,0,1,0,0,0,0,458
7508,0,0,0,0,0,0,0,0,0
7509,0,1,0,0,0,0,202,0,0
7509,1,0,1,0,0,0,0,230,0
7509,0,0,0,1,0,0,0,0,306
7509,0,0,0,0,0,0,0,0,0
7601,0,1,0,0,0,0,124,0,0
7601,0,0,1,0,0,0,0,264,0
7601,1,0,0,1,1,0,0,0,458
7601,0,0,0,0,0,0,0,0,0
7602,0,1,0,0,0,0,202,0,0
7602,0,0,1,0,0,0,0,128,0
7602,1,0,0,1,0,0,0,0,382
7602,0,0,0,0,0,0,0,0,0
7603,0,1,0,0,0,0,176,0,0
7603,0,0,1,0,0,0,0,196,0
7603,1,0,0,1,0,1,0,0,382
7603,0,0,0,0,0,0,0,0,0
7604,0,1,0,0,0,0,228,0,0
7604,0,0,1,0,0,0,0,230,0
7604,1,0,0,1,0,0,0,0,344
7604,0,0,0,0,0,0,0,0,0
7605,0,1,0,0,0,0,98,0,0
7605,0,0,1,0,0,0,0,162,0
7605,1,0,0,1,0,1,0,0,306
7605,0,0,0,0,0,0,0,0,0
7606,0,1,0,0,0,0,98,0,0
7606,0,0,1,0,0,0,0,128,0
7606,1,0,0,1,1,0,0,0,420
7606,0,0,0,0,0,0,0,0,0
7607,0,1,0,0,0,0,202,0,0
7607,0,0,1,0,0,0,0,264,0
7607,1,0,0,1,0,1,0,0,344
7607,0,0,0,0,0,0,0,0,0
7608,0,1,0,0,0,0,176,0,0
7608,0,0,1,0,0,0,0,230,0
7608,1,0,0,1,1,0,0,0,268
7608,0,0,0,0,0,0,0,0,0
7609,0,1,0,0,0,0,150,0,0
7609,0,0,1,0,0,0,0,298,0
7609,1,0,0,1,0,0,0,0,306
7609,0,0,0,0,0,0,0,0,0
7701,0,1,0,0,0,0,124,0,0
7701,0,0,1,0,0,0,0,264,0
7701,1,0,0,1,1,0,0,0,458
7701,0,0,0,0,0,0,0,0,0
7702,0,1,0,0,0,0,202,0,0
7702,0,0,1,0,0,0,0,128,0
7702,1,0,0,1,0,0,0,0,382
7702,0,0,0,0,0,0,0,0,0
7703,0,1,0,0,0,0,176,0,0
7703,0,0,1,0,0,0,0,196,0
7703,1,0,0,1,0,1,0,0,382
7703,0,0,0,0,0,0,0,0,0
7704,0,1,0,0,0,0,228,0,0
7704,0,0,1,0,0,0,0,230,0
7704,1,0,0,1,0,0,0,0,344
7704,0,0,0,0,0,0,0,0,0
7705,0,1,0,0,0,0,98,0,0
7705,0,0,1,0,0,0,0,162,0
7705,1,0,0,1,0,1,0,0,306
7705,0,0,0,0,0,0,0,0,0
7706,0,1,0,0,0,0,98,0,0
7706,0,0,1,0,0,0,0,128,0
7706,1,0,0,1,1,0,0,0,420
7706,0,0,0,0,0,0,0,0,0
7707,0,1,0,0,0,0,202,0,0
7707,0,0,1,0,0,0,0,264,0
7707,1,0,0,1,0,1,0,0,344
7707,0,0,0,0,0,0,0,0,0
7708,0,1,0,0,0,0,176,0,0
7708,0,0,1,0,0,0,0,230,0
7708,1,0,0,1,1,0,0,0,268
7708,0,0,0,0,0,0,0,0,0
7709,0,1,0,0,0,0,150,0,0
7709,0,0,1,0,0,0,0,298,0
7709,1,0,0,1,0,0,0,0,306
7709,0,0,0,0,0,0,0,0,0
7801,0,1,0,0,0,0,124,0,0
7801,1,0,1,0,0,0,0,264,0
7801,0,0,0,1,1,0,0,0,458
7801,0,0,0,0,0,0,0,0,0
7802,0,1,0,0,0,0,202,0,0
7802,0,0,1,0,0,0,0,128,0
7802,1,0,0,1,0,0,0,0,382
7802,0,0,0,0,0,0,0,0,0
7803,0,1,0,0,0,0,176,0,0
7803,0,0,1,0,0,0,0,196,0
7803,1,0,0,1,0,1,0,0,382
7803,0,0,0,0,0,0,0,0,0
7804,0,1,0,0,0,0,228,0,0
7804,1,0,1,0,0,0,0,230,0
7804,0,0,0,1,0,0,0,0,344
7804,0,0,0,0,0,0,0,0,0
7805,0,1,0,0,0,0,98,0,0
7805,0,0,1,0,0,0,0,162,0
7805,1,0,0,1,0,1,0,0,306
7805,0,0,0,0,0,0,0,0,0
7806,0,1,0,0,0,0,98,0,0
7806,1,0,1,0,0,0,0,128,0
7806,0,0,0,1,1,0,0,0,420
7806,0,0,0,0,0,0,0,0,0
7807,0,1,0,0,0,0,202,0,0
7807,1,0,1,0,0,0,0,264,0
7807,0,0,0,1,0,1,0,0,344
7807,0,0,0,0,0,0,0,0,0
7808,0,1,0,0,0,0,176,0,0
7808,0,0,1,0,0,0,0,230,0
7808,1,0,0,1,1,0,0,0,268
7808,0,0,0,0,0,0,0,0,0
7809,0,1,0,0,0,0,150,0,0
7809,0,0,1,0,0,0,0,298,0
7809,1,0,0,1,0,0,0,0,306
7809,0,0,0,0,0,0,0,0,0
7901,0,1,0,0,0,0,124,0,0
7901,0,0,1,0,0,0,0,264,0
7901,1,0,0,1,1,0,0,0,458
7901,0,0,0,0,0,0,0,0,0
7902,0,1,0,0,0,0,202,0,0
7902,1,0,1,0,0,0,0,128,0
7902,0,0,0,1,0,0,0,0,382
7902,0,0,0,0,0,0,0,0,0
7903,0,1,0,0,0,0,176,0,0
7903,0,0,1,0,0,0,0,196,0
7903,1,0,0,1,0,1,0,0,382
7903,0,0,0,0,0,0,0,0,0
7904,0,1,0,0,0,0,228,0,0
7904,1,0,1,0,0,0,0,230,0
7904,0,0,0,1,0,0,0,0,344
7904,0,0,0,0,0,0,0,0,0
7905,0,1,0,0,0,0,98,0,0
7905,0,0,1,0,0,0,0,162,0
7905,1,0,0,1,0,1,0,0,306
7905,0,0,0,0,0,0,0,0,0
7906,0,1,0,0,0,0,98,0,0
7906,1,0,1,0,0,0,0,128,0
7906,0,0,0,1,1,0,0,0,420
7906,0,0,0,0,0,0,0,0,0
7907,0,1,0,0,0,0,202,0,0
7907,0,0,1,0,0,0,0,264,0
7907,1,0,0,1,0,1,0,0,344
7907,0,0,0,0,0,0,0,0,0
7908,0,1,0,0,0,0,176,0,0
7908,0,0,1,0,0,0,0,230,0
7908,1,0,0,1,1,0,0,0,268
7908,0,0,0,0,0,0,0,0,0
7909,0,1,0,0,0,0,150,0,0
7909,0,0,1,0,0,0,0,298,0
7909,1,0,0,1,0,0,0,0,306
7909,0,0,0,0,0,0,0,0,0
8001,0,1,0,0,0,0,124,0,0
8001,1,0,1,0,0,0,0,264,0
8001,0,0,0,1,1,0,0,0,458
8001,0,0,0,0,0,0,0,0,0
8002,0,1,0,0,0,0,202,0,0
8002,1,0,1,0,0,0,0,128,0
8002,0,0,0,1,0,0,0,0,382
8002,0,0,0,0,0,0,0,0,0
8003,0,1,0,0,0,0,176,0,0
8003,0,0,1,0,0,0,0,196,0
8003,1,0,0,1,0,1,0,0,382
8003,0,0,0,0,0,0,0,0,0
8004,0,1,0,0,0,0,228,0,0
8004,1,0,1,0,0,0,0,230,0
8004,0,0,0,1,0,0,0,0,344
8004,0,0,0,0,0,0,0,0,0
8005,0,1,0,0,0,0,98,0,0
8005,1,0,1,0,0,0,0,162,0
8005,0,0,0,1,0,1,0,0,306
8005,0,0,0,0,0,0,0,0,0
8006,0,1,0,0,0,0,98,0,0
8006,1,0,1,0,0,0,0,128,0
8006,0,0,0,1,1,0,0,0,420
8006,0,0,0,0,0,0,0,0,0
8007,0,1,0,0,0,0,202,0,0
8007,1,0,1,0,0,0,0,264,0
8007,0,0,0,1,0,1,0,0,344
8007,0,0,0,0,0,0,0,0,0
8008,0,1,0,0,0,0,176,0,0
8008,0,0,1,0,0,0,0,230,0
8008,1,0,0,1,1,0,0,0,268
8008,0,0,0,0,0,0,0,0,0
8009,0,1,0,0,0,0,150,0,0
8009,0,0,1,0,0,0,0,298,0
8009,1,0,0,1,0,0,0,0,306
8009,0,0,0,0,0,0,0,0,0
8101,0,1,0,0,0,0,124,0,0
8101,1,0,1,0,0,0,0,264,0
8101,0,0,0,1,1,0,0,0,458
8101,0,0,0,0,0,0,0,0,0
8102,0,1,0,0,0,0,202,0,0
8102,1,0,1,0,0,0,0,128,0
8102,0,0,0,1,0,0,0,0,382
8102,0,0,0,0,0,0,0,0,0
8103,0,1,0,0,0,0,176,0,0
8103,1,0,1,0,0,0,0,196,0
8103,0,0,0,1,0,1,0,0,382
8103,0,0,0,0,0,0,0,0,0
8104,0,1,0,0,0,0,228,0,0
8104,0,0,1,0,0,0,0,230,0
8104,1,0,0,1,0,0,0,0,344
8104,0,0,0,0,0,0,0,0,0
8105,0,1,0,0,0,0,98,0,0
8105,1,0,1,0,0,0,0,162,0
8105,0,0,0,1,0,1,0,0,306
8105,0,0,0,0,0,0,0,0,0
8106,0,1,0,0,0,0,98,0,0
8106,1,0,1,0,0,0,0,128,0
8106,0,0,0,1,1,0,0,0,420
8106,0,0,0,0,0,0,0,0,0
8107,0,1,0,0,0,0,202,0,0
8107,0,0,1,0,0,0,0,264,0
8107,1,0,0,1,0,1,0,0,344
8107,0,0,0,0,0,0,0,0,0
8108,0,1,0,0,0,0,176,0,0
8108,0,0,1,0,0,0,0,230,0
8108,1,0,0,1,1,0,0,0,268
8108,0,0,0,0,0,0,0,0,0
8109,0,1,0,0,0,0,150,0,0
8109,0,0,1,0,0,0,0,298,0
8109,1,0,0,1,0,0,0,0,306
8109,0,0,0,0,0,0,0,0,0
8201,0,1,0,0,0,0,124,0,0
8201,0,0,1,0,0,0,0,264,0
8201,1,0,0,1,1,0,0,0,458
8201,0,0,0,0,0,0,0,0,0
8202,0,1,0,0,0,0,202,0,0
8202,0,0,1,0,0,0,0,128,0
8202,1,0,0,1,0,0,0,0,382
8202,0,0,0,0,0,0,0,0,0
8203,0,1,0,0,0,0,176,0,0
8203,0,0,1,0,0,0,0,196,0
8203,1,0,0,1,0,1,0,0,382
8203,0,0,0,0,0,0,0,0,0
8204,0,1,0,0,0,0,228,0,0
8204,0,0,1,0,0,0,0,230,0
8204,1,0,0,1,0,0,0,0,344
8204,0,0,0,0,0,0,0,0,0
8205,0,1,0,0,0,0,98,0,0
8205,0,0,1,0,0,0,0,162,0
8205,1,0,0,1,0,1,0,0,306
8205,0,0,0,0,0,0,0,0,0
8206,0,1,0,0,0,0,98,0,0
8206,0,0,1,0,0,0,0,128,0
8206,1,0,0,1,1,0,0,0,420
8206,0,0,0,0,0,0,0,0,0
8207,0,1,0,0,0,0,202,0,0
8207,0,0,1,0,0,0,0,264,0
8207,1,0,0,1,0,1,0,0,344
8207,0,0,0,0,0,0,0,0,0
8208,0,1,0,0,0,0,176,0,0
8208,0,0,1,0,0,0,0,230,0
8208,1,0,0,1,1,0,0,0,268
8208,0,0,0,0,0,0,0,0,0
8209,0,1,0,0,0,0,150,0,0
8209,0,0,1,0,0,0,0,298,0
8209,1,0,0,1,0,0,0,0,306
8209,0,0,0,0,0,0,0,0,0
8301,0,1,0,0,0,0,124,0,0
8301,1,0,1,0,0,0,0,264,0
8301,0,0,0,1,1,0,0,0,458
8301,0,0,0,0,0,0,0,0,0
8302,0,1,0,0,0,0,202,0,0
8302,1,0,1,0,0,0,0,128,0
8302,0,0,0,1,0,0,0,0,382
8302,0,0,0,0,0,0,0,0,0
8303,0,1,0,0,0,0,176,0,0
8303,1,0,1,0,0,0,0,196,0
8303,0,0,0,1,0,1,0,0,382
8303,0,0,0,0,0,0,0,0,0
8304,0,1,0,0,0,0,228,0,0
8304,1,0,1,0,0,0,0,230,0
8304,0,0,0,1,0,0,0,0,344
8304,0,0,0,0,0,0,0,0,0
8305,0,1,0,0,0,0,98,0,0
8305,1,0,1,0,0,0,0,162,0
8305,0,0,0,1,0,1,0,0,306
8305,0,0,0,0,0,0,0,0,0
8306,0,1,0,0,0,0,98,0,0
8306,1,0,1,0,0,0,0,128,0
8306,0,0,0,1,1,0,0,0,420
8306,0,0,0,0,0,0,0,0,0
8307,0,1,0,0,0,0,202,0,0
8307,0,0,1,0,0,0,0,264,0
8307,1,0,0,1,0,1,0,0,344
8307,0,0,0,0,0,0,0,0,0
8308,0,1,0,0,0,0,176,0,0
8308,0,0,1,0,0,0,0,230,0
8308,1,0,0,1,1,0,0,0,268
8308,0,0,0,0,0,0,0,0,0
8309,0,1,0,0,0,0,150,0,0
8309,0,0,1,0,0,0,0,298,0
8309,1,0,0,1,0,0,0,0,306
8309,0,0,0,0,0,0,0,0,0
8401,1,1,0,0,0,0,124,0,0
8401,0,0,1,0,0,0,0,264,0
8401,0,0,0,1,1,0,0,0,458
8401,0,0,0,0,0,0,0,0,0
8402,0,1,0,0,0,0,202,0,0
8402,1,0,1,0,0,0,0,128,0
8402,0,0,0,1,0,0,0,0,382
8402,0,0,0,0,0,0,0,0,0
8403,0,1,0,0,0,0,176,0,0
8403,1,0,1,0,0,0,0,196,0
8403,0,0,0,1,0,1,0,0,382
8403,0,0,0,0,0,0,0,0,0
8404,0,1,0,0,0,0,228,0,0
8404,1,0,1,0,0,0,0,230,0
8404,0,0,0,1,0,0,0,0,344
8404,0,0,0,0,0,0,0,0,0
8405,0,1,0,0,0,0,98,0,0
8405,1,0,1,0,0,0,0,162,0
8405,0,0,0,1,0,1,0,0,306
8405,0,0,0,0,0,0,0,0,0
8406,0,1,0,0,0,0,98,0,0
8406,1,0,1,0,0,0,0,128,0
8406,0,0,0,1,1,0,0,0,420
8406,0,0,0,0,0,0,0,0,0
8407,0,1,0,0,0,0,202,0,0
8407,1,0,1,0,0,0,0,264,0
8407,0,0,0,1,0,1,0,0,344
8407,0,0,0,0,0,0,0,0,0
8408,0,1,0,0,0,0,176,0,0
8408,0,0,1,0,0,0,0,230,0
8408,1,0,0,1,1,0,0,0,268
8408,0,0,0,0,0,0,0,0,0
8409,0,1,0,0,0,0,150,0,0
8409,0,0,1,0,0,0,0,298,0
8409,1,0,0,1,0,0,0,0,306
8409,0,0,0,0,0,0,0,0,0
8501,0,1,0,0,0,0,124,0,0
8501,0,0,1,0,0,0,0,264,0
8501,1,0,0,1,1,0,0,0,458
8501,0,0,0,0,0,0,0,0,0
8502,0,1,0,0,0,0,202,0,0
8502,1,0,1,0,0,0,0,128,0
8502,0,0,0,1,0,0,0,0,382
8502,0,0,0,0,0,0,0,0,0
8503,0,1,0,0,0,0,176,0,0
8503,1,0,1,0,0,0,0,196,0
8503,0,0,0,1,0,1,0,0,382
8503,0,0,0,0,0,0,0,0,0
8504,0,1,0,0,0,0,228,0,0
8504,0,0,1,0,0,0,0,230,0
8504,1,0,0,1,0,0,0,0,344
8504,0,0,0,0,0,0,0,0,0
8505,0,1,0,0,0,0,98,0,0
8505,1,0,1,0,0,0,0,162,0
8505,0,0,0,1,0,1,0,0,306
8505,0,0,0,0,0,0,0,0,0
8506,0,1,0,0,0,0,98,0,0
8506,1,0,1,0,0,0,0,128,0
8506,0,0,0,1,1,0,0,0,420
8506,0,0,0,0,0,0,0,0,0
8507,0,1,0,0,0,0,202,0,0
8507,0,0,1,0,0,0,0,264,0
8507,1,0,0,1,0,1,0,0,344
8507,0,0,0,0,0,0,0,0,0
8508,0,1,0,0,0,0,176,0,0
8508,0,0,1,0,0,0,0,230,0
8508,1,0,0,1,1,0,0,0,268
8508,0,0,0,0,0,0,0,0,0
8509,0,1,0,0,0,0,150,0,0
8509,0,0,1,0,0,0,0,298,0
8509,1,0,0,1,0,0,0,0,306
8509,0,0,0,0,0,0,0,0,0
8601,0,1,0,0,0,0,124,0,0
8601,1,0,1,0,0,0,0,264,0
8601,0,0,0,1,1,0,0,0,458
8601,0,0,0,0,0,0,0,0,0
8602,0,1,0,0,0,0,202,0,0
8602,1,0,1,0,0,0,0,128,0
8602,0,0,0,1,0,0,0,0,382
8602,0,0,0,0,0,0,0,0,0
8603,0,1,0,0,0,0,176,0,0
8603,1,0,1,0,0,0,0,196,0
8603,0,0,0,1,0,1,0,0,382
8603,0,0,0,0,0,0,0,0,0
8604,0,1,0,0,0,0,228,0,0
8604,1,0,1,0,0,0,0,230,0
8604,0,0,0,1,0,0,0,0,344
8604,0,0,0,0,0,0,0,0,0
8605,0,1,0,0,0,0,98,0,0
8605,1,0,1,0,0,0,0,162,0
8605,0,0,0,1,0,1,0,0,306
8605,0,0,0,0,0,0,0,0,0
8606,0,1,0,0,0,0,98,0,0
8606,1,0,1,0,0,0,0,128,0
8606,0,0,0,1,1,0,0,0,420
8606,0,0,0,0,0,0,0,0,0
8607,0,1,0,0,0,0,202,0,0
8607,1,0,1,0,0,0,0,264,0
8607,0,0,0,1,0,1,0,0,344
8607,0,0,0,0,0,0,0,0,0
8608,0,1,0,0,0,0,176,0,0
8608,1,0,1,0,0,0,0,230,0
8608,0,0,0,1,1,0,0,0,268
8608,0,0,0,0,0,0,0,0,0
8609,0,1,0,0,0,0,150,0,0
8609,1,0,1,0,0,0,0,298,0
8609,0,0,0,1,0,0,0,0,306
8609,0,0,0,0,0,0,0,0,0
8701,0,1,0,0,0,0,124,0,0
8701,0,0,1,0,0,0,0,264,0
8701,1,0,0,1,1,0,0,0,458
8701,0,0,0,0,0,0,0,0,0
8702,0,1,0,0,0,0,202,0,0
8702,0,0,1,0,0,0,0,128,0
8702,1,0,0,1,0,0,0,0,382
8702,0,0,0,0,0,0,0,0,0
8703,0,1,0,0,0,0,176,0,0
8703,0,0,1,0,0,0,0,196,0
8703,1,0,0,1,0,1,0,0,382
8703,0,0,0,0,0,0,0,0,0
8704,0,1,0,0,0,0,228,0,0
8704,1,0,1,0,0,0,0,230,0
8704,0,0,0,1,0,0,0,0,344
8704,0,0,0,0,0,0,0,0,0
8705,0,1,0,0,0,0,98,0,0
8705,0,0,1,0,0,0,0,162,0
8705,1,0,0,1,0,1,0,0,306
8705,0,0,0,0,0,0,0,0,0
8706,0,1,0,0,0,0,98,0,0
8706,1,0,1,0,0,0,0,128,0
8706,0,0,0,1,1,0,0,0,420
8706,0,0,0,0,0,0,0,0,0
8707,0,1,0,0,0,0,202,0,0
8707,1,0,1,0,0,0,0,264,0
8707,0,0,0,1,0,1,0,0,344
8707,0,0,0,0,0,0,0,0,0
8708,0,1,0,0,0,0,176,0,0
8708,1,0,1,0,0,0,0,230,0
8708,0,0,0,1,1,0,0,0,268
8708,0,0,0,0,0,0,0,0,0
8709,0,1,0,0,0,0,150,0,0
8709,1,0,1,0,0,0,0,298,0
8709,0,0,0,1,0,0,0,0,306
8709,0,0,0,0,0,0,0,0,0
8801,0,1,0,0,0,0,124,0,0
8801,0,0,1,0,0,0,0,264,0
8801,1,0,0,1,1,0,0,0,458
8801,0,0,0,0,0,0,0,0,0
8802,0,1,0,0,0,0,202,0,0
8802,0,0,1,0,0,0,0,128,0
8802,1,0,0,1,0,0,0,0,382
8802,0,0,0,0,0,0,0,0,0
8803,0,1,0,0,0,0,176,0,0
8803,0,0,1,0,0,0,0,196,0
8803,1,0,0,1,0,1,0,0,382
8803,0,0,0,0,0,0,0,0,0
8804,0,1,0,0,0,0,228,0,0
8804,0,0,1,0,0,0,0,230,0
8804,1,0,0,1,0,0,0,0,344
8804,0,0,0,0,0,0,0,0,0
8805,0,1,0,0,0,0,98,0,0
8805,0,0,1,0,0,0,0,162,0
8805,1,0,0,1,0,1,0,0,306
8805,0,0,0,0,0,0,0,0,0
8806,0,1,0,0,0,0,98,0,0
8806,0,0,1,0,0,0,0,128,0
8806,1,0,0,1,1,0,0,0,420
8806,0,0,0,0,0,0,0,0,0
8807,0,1,0,0,0,0,202,0,0
8807,0,0,1,0,0,0,0,264,0
8807,1,0,0,1,0,1,0,0,344
8807,0,0,0,0,0,0,0,0,0
8808,0,1,0,0,0,0,176,0,0
8808,0,0,1,0,0,0,0,230,0
8808,1,0,0,1,1,0,0,0,268
8808,0,0,0,0,0,0,0,0,0
8809,0,1,0,0,0,0,150,0,0
8809,0,0,1,0,0,0,0,298,0
8809,1,0,0,1,0,0,0,0,306
8809,0,0,0,0,0,0,0,0,0
8901,0,1,0,0,0,0,124,0,0
8901,0,0,1,0,0,0,0,264,0
8901,1,0,0,1,1,0,0,0,458
8901,0,0,0,0,0,0,0,0,0
8902,0,1,0,0,0,0,202,0,0
8902,0,0,1,0,0,0,0,128,0
8902,1,0,0,1,0,0,0,0,382
8902,0,0,0,0,0,0,0,0,0
8903,0,1,0,0,0,0,176,0,0
8903,0,0,1,0,0,0,0,196,0
8903,1,0,0,1,0,1,0,0,382
8903,0,0,0,0,0,0,0,0,0
8904,0,1,0,0,0,0,228,0,0
8904,0,0,1,0,0,0,0,230,0
8904,1,0,0,1,0,0,0,0,344
8904,0,0,0,0,0,0,0,0,0
8905,0,1,0,0,0,0,98,0,0
8905,0,0,1,0,0,0,0,162,0
8905,1,0,0,1,0,1,0,0,306
8905,0,0,0,0,0,0,0,0,0
8906,0,1,0,0,0,0,98,0,0
8906,0,0,1,0,0,0,0,128,0
8906,1,0,0,1,1,0,0,0,420
8906,0,0,0,0,0,0,0,0,0
8907,0,1,0,0,0,0,202,0,0
8907,0,0,1,0,0,0,0,264,0
8907,1,0,0,1,0,1,0,0,344
8907,0,0,0,0,0,0,0,0,0
8908,0,1,0,0,0,0,176,0,0
8908,0,0,1,0,0,0,0,230,0
8908,1,0,0,1,1,0,0,0,268
8908,0,0,0,0,0,0,0,0,0
8909,0,1,0,0,0,0,150,0,0
8909,0,0,1,0,0,0,0,298,0
8909,1,0,0,1,0,0,0,0,306
8909,0,0,0,0,0,0,0,0,0
9001,0,1,0,0,0,0,124,0,0
9001,1,0,1,0,0,0,0,264,0
9001,0,0,0,1,1,0,0,0,458
9001,0,0,0,0,0,0,0,0,0
9002,0,1,0,0,0,0,202,0,0
9002,0,0,1,0,0,0,0,128,0
9002,1,0,0,1,0,0,0,0,382
9002,0,0,0,0,0,0,0,0,0
9003,0,1,0,0,0,0,176,0,0
9003,1,0,1,0,0,0,0,196,0
9003,0,0,0,1,0,1,0,0,382
9003,0,0,0,0,0,0,0,0,0
9004,0,1,0,0,0,0,228,0,0
9004,0,0,1,0,0,0,0,230,0
9004,1,0,0,1,0,0,0,0,344
9004,0,0,0,0,0,0,0,0,0
9005,0,1,0,0,0,0,98,0,0
9005,0,0,1,0,0,0,0,162,0
9005,1,0,0,1,0,1,0,0,306
9005,0,0,0,0,0,0,0,0,0
9006,0,1,0,0,0,0,98,0,0
9006,1,0,1,0,0,0,0,128,0
9006,0,0,0,1,1,0,0,0,420
9006,0,0,0,0,0,0,0,0,0
9007,1,1,0,0,0,0,202,0,0
9007,0,0,1,0,0,0,0,264,0
9007,0,0,0,1,0,1,0,0,344
9007,0,0,0,0,0,0,0,0,0
9008,0,1,0,0,0,0,176,0,0
9008,0,0,1,0,0,0,0,230,0
9008,1,0,0,1,1,0,0,0,268
9008,0,0,0,0,0,0,0,0,0
9009,0,1,0,0,0,0,150,0,0
9009,0,0,1,0,0,0,0,298,0
9009,1,0,0,1,0,0,0,0,306
9009,0,0,0,0,0,0,0,0,0
9101,0,1,0,0,0,0,124,0,0
9101,0,0,1,0,0,0,0,264,0
9101,1,0,0,1,1,0,0,0,458
9101,0,0,0,0,0,0,0,0,0
9102,0,1,0,0,0,0,202,0,0
9102,0,0,1,0,0,0,0,128,0
9102,1,0,0,1,0,0,0,0,382
9102,0,0,0,0,0,0,0,0,0
9103,0,1,0,0,0,0,176,0,0
9103,0,0,1,0,0,0,0,196,0
9103,1,0,0,1,0,1,0,0,382
9103,0,0,0,0,0,0,0,0,0
9104,0,1,0,0,0,0,228,0,0
9104,0,0,1,0,0,0,0,230,0
9104,1,0,0,1,0,0,0,0,344
9104,0,0,0,0,0,0,0,0,0
9105,0,1,0,0,0,0,98,0,0
9105,0,0,1,0,0,0,0,162,0
9105,1,0,0,1,0,1,0,0,306
9105,0,0,0,0,0,0,0,0,0
9106,0,1,0,0,0,0,98,0,0
9106,0,0,1,0,0,0,0,128,0
9106,1,0,0,1,1,0,0,0,420
9106,0,0,0,0,0,0,0,0,0
9107,0,1,0,0,0,0,202,0,0
9107,0,0,1,0,0,0,0,264,0
9107,1,0,0,1,0,1,0,0,344
9107,0,0,0,0,0,0,0,0,0
9108,0,1,0,0,0,0,176,0,0
9108,0,0,1,0,0,0,0,230,0
9108,1,0,0,1,1,0,0,0,268
9108,0,0,0,0,0,0,0,0,0
9109,0,1,0,0,0,0,150,0,0
9109,0,0,1,0,0,0,0,298,0
9109,1,0,0,1,0,0,0,0,306
9109,0,0,0,0,0,0,0,0,0
9201,0,1,0,0,0,0,124,0,0
9201,1,0,1,0,0,0,0,264,0
9201,0,0,0,1,1,0,0,0,458
9201,0,0,0,0,0,0,0,0,0
9202,0,1,0,0,0,0,202,0,0
9202,1,0,1,0,0,0,0,128,0
9202,0,0,0,1,0,0,0,0,382
9202,0,0,0,0,0,0,0,0,0
9203,0,1,0,0,0,0,176,0,0
9203,0,0,1,0,0,0,0,196,0
9203,1,0,0,1,0,1,0,0,382
9203,0,0,0,0,0,0,0,0,0
9204,0,1,0,0,0,0,228,0,0
9204,1,0,1,0,0,0,0,230,0
9204,0,0,0,1,0,0,0,0,344
9204,0,0,0,0,0,0,0,0,0
9205,0,1,0,0,0,0,98,0,0
9205,1,0,1,0,0,0,0,162,0
9205,0,0,0,1,0,1,0,0,306
9205,0,0,0,0,0,0,0,0,0
9206,0,1,0,0,0,0,98,0,0
9206,1,0,1,0,0,0,0,128,0
9206,0,0,0,1,1,0,0,0,420
9206,0,0,0,0,0,0,0,0,0
9207,0,1,0,0,0,0,202,0,0
9207,0,0,1,0,0,0,0,264,0
9207,1,0,0,1,0,1,0,0,344
9207,0,0,0,0,0,0,0,0,0
9208,0,1,0,0,0,0,176,0,0
9208,0,0,1,0,0,0,0,230,0
9208,1,0,0,1,1,0,0,0,268
9208,0,0,0,0,0,0,0,0,0
9209,0,1,0,0,0,0,150,0,0
9209,0,0,1,0,0,0,0,298,0
9209,0,0,0,1,0,0,0,0,306
9209,1,0,0,0,0,0,0,0,0
9301,0,1,0,0,0,0,124,0,0
9301,1,0,1,0,0,0,0,264,0
9301,0,0,0,1,1,0,0,0,458
9301,0,0,0,0,0,0,0,0,0
9302,0,1,0,0,0,0,202,0,0
9302,1,0,1,0,0,0,0,128,0
9302,0,0,0,1,0,0,0,0,382
9302,0,0,0,0,0,0,0,0,0
9303,0,1,0,0,0,0,176,0,0
9303,1,0,1,0,0,0,0,196,0
9303,0,0,0,1,0,1,0,0,382
9303,0,0,0,0,0,0,0,0,0
9304,0,1,0,0,0,0,228,0,0
9304,0,0,1,0,0,0,0,230,0
9304,1,0,0,1,0,0,0,0,344
9304,0,0,0,0,0,0,0,0,0
9305,0,1,0,0,0,0,98,0,0
9305,1,0,1,0,0,0,0,162,0
9305,0,0,0,1,0,1,0,0,306
9305,0,0,0,0,0,0,0,0,0
9306,0,1,0,0,0,0,98,0,0
